Date,SKU,Product Name,City,Sales
2025-01-11,V003,Pacman,Nasik,106
2025-01-11,V004,LTA Wise City,Nasik,87
2025-01-11,V005,HIFA 2023,Nasik,5
2025-01-11,S001,Abibas Football,Nasik,14
2025-01-11,S002,Rural Terrain Cycles,Nasik,12
2025-01-11,S003,Monex Badminton Rackets,Nasik,36
2025-01-11,S004,Yoga Mattress,Nasik,24
2025-01-11,S005,Rocky Gym Set,Nasik,24
2025-01-11,ME001,Pyllum Trimmers,Nasik,0
2025-01-11,ME002,Softcare Electric Toothbrush,Nasik,33
2025-01-11,ME003,Leg Messager,Nasik,11
2025-01-11,ME004,NoFat Weighing Scale,Nasik,20
2025-01-11,ME005,Screw Activity Watch,Nasik,14
2025-01-11,K001,SureIt Purifier,Nasik,4
2025-01-11,K002,Parrot Induction Stove,Nasik,10
2025-01-11,K003,Jalepenoware Tiffin,Nasik,33
2025-01-11,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,29
2025-01-11,K005,Mr.Clean Dishwasher,Nasik,50
2025-01-11,H001,Blessing Atta 10kg pack,Nasik,35
2025-01-11,H002,Amazing CornFlakes,Nasik,67
2025-01-11,H003,Tata Yellow Label,Nasik,6
2025-01-11,H004,Descafe Gold Blend coffee,Nasik,8
2025-01-11,H005,Handmade Basmati Rice,Nasik,103
2025-01-11,P001,Podigree Dog Food,Nasik,54
2025-01-11,P002,Matty Dog Bed,Nasik,81
2025-01-11,P003,Park Range Pet Shampoo,Nasik,31
2025-01-11,P004,Old Mint Pet Shampoos,Nasik,31
2025-01-11,P005,Reflective Dog RainCoat,Nasik,80
2025-01-11,G001,Crafting Chandlar,Nasik,72
2025-01-11,G002,Desi Kurti,Nasik,57
2025-01-11,G003,Family Cake and Card Combo,Nasik,60
2025-01-11,G004,Exact Flower Vase,Nasik,35
2025-01-11,G005,Friends Dinner Set,Nasik,58
2025-01-12,F001,Prateek England,Nasik,0
2025-01-12,F002,Lucy Phillepe,Nasik,73
2025-01-12,F003,Badlands,Nasik,40
2025-01-12,F004,Allen Dolly,Nasik,90
2025-01-12,F005,Bucchi,Nasik,3
2025-01-12,M001,Jhaomi,Nasik,6
2025-01-12,M002,Samson,Nasik,4
2025-01-12,M003,Mokia,Nasik,9
2025-01-12,M004,Hotorola,Nasik,21
2025-01-12,M005,2plus,Nasik,9
2025-01-12,B001,Harry putar,Nasik,33
2025-01-12,B002,4 states,Nasik,1
2025-01-12,B003,Shaktiman Returns,Nasik,10
2025-01-12,B004,Goli's Travel,Nasik,32
2025-01-12,B005,Story of Your Life,Nasik,95
2025-01-12,V001,Prince of Dholakpur,Nasik,26
2025-01-12,V002,Nario,Nasik,33
2025-01-12,V003,Pacman,Nasik,35
2025-01-12,V004,LTA Wise City,Nasik,6
2025-01-12,V005,HIFA 2023,Nasik,3
2025-01-12,S001,Abibas Football,Nasik,10
2025-01-12,S002,Rural Terrain Cycles,Nasik,2
2025-01-12,S003,Monex Badminton Rackets,Nasik,18
2025-01-12,S004,Yoga Mattress,Nasik,4
2025-01-12,S005,Rocky Gym Set,Nasik,2
2025-01-12,ME001,Pyllum Trimmers,Nasik,4
2025-01-12,ME002,Softcare Electric Toothbrush,Nasik,4
2025-01-12,ME003,Leg Messager,Nasik,10
2025-01-12,ME004,NoFat Weighing Scale,Nasik,10
2025-01-12,ME005,Screw Activity Watch,Nasik,21
2025-01-12,K001,SureIt Purifier,Nasik,25
2025-01-12,K002,Parrot Induction Stove,Nasik,2
2025-01-12,K003,Jalepenoware Tiffin,Nasik,4
2025-01-12,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,22
2025-01-12,K005,Mr.Clean Dishwasher,Nasik,0
2025-01-12,H001,Blessing Atta 10kg pack,Nasik,119
2025-01-12,H002,Amazing CornFlakes,Nasik,88
2025-01-12,H003,Tata Yellow Label,Nasik,78
2025-01-12,H004,Descafe Gold Blend coffee,Nasik,106
2025-01-12,H005,Handmade Basmati Rice,Nasik,55
2025-01-12,P001,Podigree Dog Food,Nasik,72
2025-01-12,P002,Matty Dog Bed,Nasik,56
2025-01-12,P003,Park Range Pet Shampoo,Nasik,33
2025-01-12,P004,Old Mint Pet Shampoos,Nasik,51
2025-01-12,P005,Reflective Dog RainCoat,Nasik,74
2025-01-12,G001,Crafting Chandlar,Nasik,48
2025-01-12,G002,Desi Kurti,Nasik,55
2025-01-12,G003,Family Cake and Card Combo,Nasik,25
2025-01-12,G004,Exact Flower Vase,Nasik,4
2025-01-12,G005,Friends Dinner Set,Nasik,86
2025-01-13,F001,Prateek England,Nasik,14
2025-01-13,F002,Lucy Phillepe,Nasik,8
2025-01-13,F003,Badlands,Nasik,61
2025-01-13,F004,Allen Dolly,Nasik,45
2025-01-13,F005,Bucchi,Nasik,22
2025-01-13,M001,Jhaomi,Nasik,13
2025-01-13,M002,Samson,Nasik,20
2025-01-13,M003,Mokia,Nasik,11
2025-01-13,M004,Hotorola,Nasik,1
2025-01-13,M005,2plus,Nasik,10
2025-01-13,B001,Harry putar,Nasik,39
2025-01-13,B002,4 states,Nasik,20
2025-01-13,B003,Shaktiman Returns,Nasik,21
2025-01-13,B004,Goli's Travel,Nasik,10
2025-01-13,B005,Story of Your Life,Nasik,52
2025-01-13,V001,Prince of Dholakpur,Nasik,5
2025-01-13,V002,Nario,Nasik,2
2025-01-13,V003,Pacman,Nasik,25
2025-01-13,V004,LTA Wise City,Nasik,1
2025-01-13,V005,HIFA 2023,Nasik,80
2025-01-13,S001,Abibas Football,Nasik,4
2025-01-13,S002,Rural Terrain Cycles,Nasik,12
2025-01-13,S003,Monex Badminton Rackets,Nasik,30
2025-01-13,S004,Yoga Mattress,Nasik,49
2025-01-13,S005,Rocky Gym Set,Nasik,2
2025-01-13,ME001,Pyllum Trimmers,Nasik,10
2025-01-13,ME002,Softcare Electric Toothbrush,Nasik,13
2025-01-13,ME003,Leg Messager,Nasik,1
2025-01-13,ME004,NoFat Weighing Scale,Nasik,23
2025-01-13,ME005,Screw Activity Watch,Nasik,23
2025-01-13,K001,SureIt Purifier,Nasik,33
2025-01-13,K002,Parrot Induction Stove,Nasik,24
2025-01-13,K003,Jalepenoware Tiffin,Nasik,17
2025-01-13,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,8
2025-01-13,K005,Mr.Clean Dishwasher,Nasik,34
2025-01-13,H001,Blessing Atta 10kg pack,Nasik,150
2025-01-13,H002,Amazing CornFlakes,Nasik,141
2025-01-13,H003,Tata Yellow Label,Nasik,27
2025-01-13,H004,Descafe Gold Blend coffee,Nasik,137
2025-01-13,H005,Handmade Basmati Rice,Nasik,45
2025-01-13,P001,Podigree Dog Food,Nasik,33
2025-01-13,P002,Matty Dog Bed,Nasik,45
2025-01-13,P003,Park Range Pet Shampoo,Nasik,30
2025-01-13,P004,Old Mint Pet Shampoos,Nasik,85
2025-01-13,P005,Reflective Dog RainCoat,Nasik,63
2025-01-13,G001,Crafting Chandlar,Nasik,44
2025-01-13,G002,Desi Kurti,Nasik,66
2025-01-13,G003,Family Cake and Card Combo,Nasik,4
2025-01-13,G004,Exact Flower Vase,Nasik,31
2025-01-13,G005,Friends Dinner Set,Nasik,12
2025-01-14,F001,Prateek England,Nasik,64
2025-01-14,F002,Lucy Phillepe,Nasik,71
2025-01-14,F003,Badlands,Nasik,47
2025-01-14,F004,Allen Dolly,Nasik,1
2025-01-14,F005,Bucchi,Nasik,92
2025-01-14,M001,Jhaomi,Nasik,17
2025-01-14,M002,Samson,Nasik,15
2025-01-14,M003,Mokia,Nasik,0
2025-01-14,M004,Hotorola,Nasik,9
2025-01-14,M005,2plus,Nasik,0
2025-01-14,B001,Harry putar,Nasik,14
2025-01-14,B002,4 states,Nasik,17
2025-01-14,B003,Shaktiman Returns,Nasik,45
2025-01-14,B004,Goli's Travel,Nasik,34
2025-01-14,B005,Story of Your Life,Nasik,16
2025-01-14,V001,Prince of Dholakpur,Nasik,45
2025-01-14,V002,Nario,Nasik,90
2025-01-14,V003,Pacman,Nasik,5
2025-01-14,V004,LTA Wise City,Nasik,10
2025-01-14,V005,HIFA 2023,Nasik,13
2025-01-14,S001,Abibas Football,Nasik,24
2025-01-14,S002,Rural Terrain Cycles,Nasik,20
2025-01-14,S003,Monex Badminton Rackets,Nasik,7
2025-01-14,S004,Yoga Mattress,Nasik,14
2025-01-14,S005,Rocky Gym Set,Nasik,11
2025-01-14,ME001,Pyllum Trimmers,Nasik,15
2025-01-14,ME002,Softcare Electric Toothbrush,Nasik,22
2025-01-14,ME003,Leg Messager,Nasik,11
2025-01-14,ME004,NoFat Weighing Scale,Nasik,10
2025-01-14,ME005,Screw Activity Watch,Nasik,38
2025-01-14,K001,SureIt Purifier,Nasik,6
2025-01-14,K002,Parrot Induction Stove,Nasik,4
2025-01-14,K003,Jalepenoware Tiffin,Nasik,6
2025-01-14,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,18
2025-01-14,K005,Mr.Clean Dishwasher,Nasik,17
2025-01-14,H001,Blessing Atta 10kg pack,Nasik,42
2025-01-14,H002,Amazing CornFlakes,Nasik,62
2025-01-14,H003,Tata Yellow Label,Nasik,20
2025-01-14,H004,Descafe Gold Blend coffee,Nasik,92
2025-01-14,H005,Handmade Basmati Rice,Nasik,24
2025-01-14,P001,Podigree Dog Food,Nasik,70
2025-01-14,P002,Matty Dog Bed,Nasik,24
2025-01-14,P003,Park Range Pet Shampoo,Nasik,39
2025-01-14,P004,Old Mint Pet Shampoos,Nasik,5
2025-01-14,P005,Reflective Dog RainCoat,Nasik,33
2025-01-14,G001,Crafting Chandlar,Nasik,20
2025-01-14,G002,Desi Kurti,Nasik,17
2025-01-14,G003,Family Cake and Card Combo,Nasik,45
2025-01-14,G004,Exact Flower Vase,Nasik,16
2025-01-14,G005,Friends Dinner Set,Nasik,2
2025-01-15,F001,Prateek England,Nasik,15
2025-01-15,F002,Lucy Phillepe,Nasik,10
2025-01-15,F003,Badlands,Nasik,29
2025-01-15,F004,Allen Dolly,Nasik,65
2025-01-15,F005,Bucchi,Nasik,65
2025-01-15,M001,Jhaomi,Nasik,8
2025-01-15,M002,Samson,Nasik,17
2025-01-15,M003,Mokia,Nasik,13
2025-01-15,M004,Hotorola,Nasik,3
2025-01-15,M005,2plus,Nasik,22
2025-01-15,B001,Harry putar,Nasik,0
2025-01-15,B002,4 states,Nasik,21
2025-01-15,B003,Shaktiman Returns,Nasik,35
2025-01-15,B004,Goli's Travel,Nasik,3
2025-01-15,B005,Story of Your Life,Nasik,63
2025-01-15,V001,Prince of Dholakpur,Nasik,60
2025-01-15,V002,Nario,Nasik,12
2025-01-15,V003,Pacman,Nasik,13
2025-01-15,V004,LTA Wise City,Nasik,71
2025-01-15,V005,HIFA 2023,Nasik,18
2025-01-15,S001,Abibas Football,Nasik,20
2025-01-15,S002,Rural Terrain Cycles,Nasik,1
2025-01-15,S003,Monex Badminton Rackets,Nasik,6
2025-01-15,S004,Yoga Mattress,Nasik,33
2025-01-15,S005,Rocky Gym Set,Nasik,1
2025-01-15,ME001,Pyllum Trimmers,Nasik,0
2025-01-15,ME002,Softcare Electric Toothbrush,Nasik,12
2025-01-15,ME003,Leg Messager,Nasik,3
2025-01-15,ME004,NoFat Weighing Scale,Nasik,7
2025-01-15,ME005,Screw Activity Watch,Nasik,23
2025-01-15,K001,SureIt Purifier,Nasik,12
2025-01-15,K002,Parrot Induction Stove,Nasik,17
2025-01-15,K003,Jalepenoware Tiffin,Nasik,9
2025-01-15,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,7
2025-01-15,K005,Mr.Clean Dishwasher,Nasik,2
2025-01-15,H001,Blessing Atta 10kg pack,Nasik,125
2025-01-15,H002,Amazing CornFlakes,Nasik,10
2025-01-15,H003,Tata Yellow Label,Nasik,39
2025-01-15,H004,Descafe Gold Blend coffee,Nasik,166
2025-01-15,H005,Handmade Basmati Rice,Nasik,99
2025-01-15,P001,Podigree Dog Food,Nasik,62
2025-01-15,P002,Matty Dog Bed,Nasik,59
2025-01-15,P003,Park Range Pet Shampoo,Nasik,79
2025-01-15,P004,Old Mint Pet Shampoos,Nasik,80
2025-01-15,P005,Reflective Dog RainCoat,Nasik,50
2025-01-15,G001,Crafting Chandlar,Nasik,8
2025-01-15,G002,Desi Kurti,Nasik,45
2025-01-15,G003,Family Cake and Card Combo,Nasik,21
2025-01-15,G004,Exact Flower Vase,Nasik,40
2025-01-15,G005,Friends Dinner Set,Nasik,14
2025-01-16,F001,Prateek England,Nasik,9
2025-01-16,F002,Lucy Phillepe,Nasik,30
2025-01-16,F003,Badlands,Nasik,2
2025-01-16,F004,Allen Dolly,Nasik,67
2025-01-16,F005,Bucchi,Nasik,94
2025-01-16,M001,Jhaomi,Nasik,20
2025-01-16,M002,Samson,Nasik,7
2025-01-16,M003,Mokia,Nasik,4
2025-01-16,M004,Hotorola,Nasik,13
2025-01-16,M005,2plus,Nasik,22
2025-01-16,B001,Harry putar,Nasik,34
2025-01-16,B002,4 states,Nasik,10
2025-01-16,B003,Shaktiman Returns,Nasik,0
2025-01-16,B004,Goli's Travel,Nasik,22
2025-01-16,B005,Story of Your Life,Nasik,28
2025-01-16,V001,Prince of Dholakpur,Nasik,10
2025-01-16,V002,Nario,Nasik,55
2025-01-16,V003,Pacman,Nasik,53
2025-01-16,V004,LTA Wise City,Nasik,15
2025-01-16,V005,HIFA 2023,Nasik,9
2025-01-16,S001,Abibas Football,Nasik,24
2025-01-16,S002,Rural Terrain Cycles,Nasik,0
2025-01-16,S003,Monex Badminton Rackets,Nasik,39
2025-01-16,S004,Yoga Mattress,Nasik,15
2025-01-16,S005,Rocky Gym Set,Nasik,6
2025-01-16,ME001,Pyllum Trimmers,Nasik,17
2025-01-16,ME002,Softcare Electric Toothbrush,Nasik,19
2025-01-16,ME003,Leg Messager,Nasik,5
2025-01-16,ME004,NoFat Weighing Scale,Nasik,8
2025-01-16,ME005,Screw Activity Watch,Nasik,39
2025-01-16,K001,SureIt Purifier,Nasik,28
2025-01-16,K002,Parrot Induction Stove,Nasik,11
2025-01-16,K003,Jalepenoware Tiffin,Nasik,24
2025-01-16,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,25
2025-01-16,K005,Mr.Clean Dishwasher,Nasik,10
2025-01-16,H001,Blessing Atta 10kg pack,Nasik,134
2025-01-16,H002,Amazing CornFlakes,Nasik,126
2025-01-16,H003,Tata Yellow Label,Nasik,26
2025-01-16,H004,Descafe Gold Blend coffee,Nasik,136
2025-01-16,H005,Handmade Basmati Rice,Nasik,26
2025-01-16,P001,Podigree Dog Food,Nasik,6
2025-01-16,P002,Matty Dog Bed,Nasik,72
2025-01-16,P003,Park Range Pet Shampoo,Nasik,40
2025-01-16,P004,Old Mint Pet Shampoos,Nasik,48
2025-01-16,P005,Reflective Dog RainCoat,Nasik,37
2025-01-16,G001,Crafting Chandlar,Nasik,80
2025-01-16,G002,Desi Kurti,Nasik,30
2025-01-16,G003,Family Cake and Card Combo,Nasik,43
2025-01-16,G004,Exact Flower Vase,Nasik,13
2025-01-16,G005,Friends Dinner Set,Nasik,29
2025-01-17,F001,Prateek England,Nasik,15
2025-01-17,F002,Lucy Phillepe,Nasik,26
2025-01-17,F003,Badlands,Nasik,21
2025-01-17,F004,Allen Dolly,Nasik,63
2025-01-17,F005,Bucchi,Nasik,19
2025-01-17,M001,Jhaomi,Nasik,24
2025-01-17,M002,Samson,Nasik,33
2025-01-17,M003,Mokia,Nasik,5
2025-01-17,M004,Hotorola,Nasik,20
2025-01-17,M005,2plus,Nasik,6
2025-01-17,B001,Harry putar,Nasik,34
2025-01-17,B002,4 states,Nasik,34
2025-01-17,B003,Shaktiman Returns,Nasik,5
2025-01-17,B004,Goli's Travel,Nasik,15
2025-01-17,B005,Story of Your Life,Nasik,36
2025-01-17,V001,Prince of Dholakpur,Nasik,34
2025-01-17,V002,Nario,Nasik,24
2025-01-17,V003,Pacman,Nasik,81
2025-01-17,V004,LTA Wise City,Nasik,16
2025-01-17,V005,HIFA 2023,Nasik,76
2025-01-17,S001,Abibas Football,Nasik,7
2025-01-17,S002,Rural Terrain Cycles,Nasik,14
2025-01-17,S003,Monex Badminton Rackets,Nasik,31
2025-01-17,S004,Yoga Mattress,Nasik,41
2025-01-17,S005,Rocky Gym Set,Nasik,3
2025-01-17,ME001,Pyllum Trimmers,Nasik,23
2025-01-17,ME002,Softcare Electric Toothbrush,Nasik,6
2025-01-17,ME003,Leg Messager,Nasik,11
2025-01-17,ME004,NoFat Weighing Scale,Nasik,1
2025-01-17,ME005,Screw Activity Watch,Nasik,10
2025-01-17,K001,SureIt Purifier,Nasik,2
2025-01-17,K002,Parrot Induction Stove,Nasik,30
2025-01-17,K003,Jalepenoware Tiffin,Nasik,22
2025-01-17,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,20
2025-01-17,K005,Mr.Clean Dishwasher,Nasik,1
2025-01-17,H001,Blessing Atta 10kg pack,Nasik,39
2025-01-17,H002,Amazing CornFlakes,Nasik,25
2025-01-17,H003,Tata Yellow Label,Nasik,92
2025-01-17,H004,Descafe Gold Blend coffee,Nasik,109
2025-01-17,H005,Handmade Basmati Rice,Nasik,55
2025-01-17,P001,Podigree Dog Food,Nasik,18
2025-01-17,P002,Matty Dog Bed,Nasik,3
2025-01-17,P003,Park Range Pet Shampoo,Nasik,33
2025-01-17,P004,Old Mint Pet Shampoos,Nasik,72
2025-01-17,P005,Reflective Dog RainCoat,Nasik,18
2025-01-17,G001,Crafting Chandlar,Nasik,5
2025-01-17,G002,Desi Kurti,Nasik,23
2025-01-17,G003,Family Cake and Card Combo,Nasik,56
2025-01-17,G004,Exact Flower Vase,Nasik,50
2025-01-17,G005,Friends Dinner Set,Nasik,72
2025-01-18,F001,Prateek England,Nasik,10
2025-01-18,F002,Lucy Phillepe,Nasik,24
2025-01-18,F003,Badlands,Nasik,83
2025-01-18,F004,Allen Dolly,Nasik,51
2025-01-18,F005,Bucchi,Nasik,10
2025-01-18,M001,Jhaomi,Nasik,7
2025-01-18,M002,Samson,Nasik,16
2025-01-18,M003,Mokia,Nasik,9
2025-01-18,M004,Hotorola,Nasik,18
2025-01-18,M005,2plus,Nasik,12
2025-01-18,B001,Harry putar,Nasik,37
2025-01-18,B002,4 states,Nasik,18
2025-01-18,B003,Shaktiman Returns,Nasik,11
2025-01-18,B004,Goli's Travel,Nasik,37
2025-01-18,B005,Story of Your Life,Nasik,62
2025-01-18,V001,Prince of Dholakpur,Nasik,108
2025-01-18,V002,Nario,Nasik,7
2025-01-18,V003,Pacman,Nasik,29
2025-01-18,V004,LTA Wise City,Nasik,28
2025-01-18,V005,HIFA 2023,Nasik,6
2025-01-18,S001,Abibas Football,Nasik,14
2025-01-18,S002,Rural Terrain Cycles,Nasik,6
2025-01-18,S003,Monex Badminton Rackets,Nasik,18
2025-01-18,S004,Yoga Mattress,Nasik,6
2025-01-18,S005,Rocky Gym Set,Nasik,17
2025-01-18,ME001,Pyllum Trimmers,Nasik,5
2025-01-18,ME002,Softcare Electric Toothbrush,Nasik,7
2025-01-18,ME003,Leg Messager,Nasik,4
2025-01-18,ME004,NoFat Weighing Scale,Nasik,20
2025-01-18,ME005,Screw Activity Watch,Nasik,1
2025-01-18,K001,SureIt Purifier,Nasik,7
2025-01-18,K002,Parrot Induction Stove,Nasik,30
2025-01-18,K003,Jalepenoware Tiffin,Nasik,33
2025-01-18,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,2
2025-01-18,K005,Mr.Clean Dishwasher,Nasik,15
2025-01-18,H001,Blessing Atta 10kg pack,Nasik,41
2025-01-18,H002,Amazing CornFlakes,Nasik,43
2025-01-18,H003,Tata Yellow Label,Nasik,27
2025-01-18,H004,Descafe Gold Blend coffee,Nasik,54
2025-01-18,H005,Handmade Basmati Rice,Nasik,48
2025-01-18,P001,Podigree Dog Food,Nasik,43
2025-01-18,P002,Matty Dog Bed,Nasik,47
2025-01-18,P003,Park Range Pet Shampoo,Nasik,14
2025-01-18,P004,Old Mint Pet Shampoos,Nasik,54
2025-01-18,P005,Reflective Dog RainCoat,Nasik,71
2025-01-18,G001,Crafting Chandlar,Nasik,13
2025-01-18,G002,Desi Kurti,Nasik,3
2025-01-18,G003,Family Cake and Card Combo,Nasik,70
2025-01-18,G004,Exact Flower Vase,Nasik,22
2025-01-18,G005,Friends Dinner Set,Nasik,14
2025-01-19,F001,Prateek England,Nasik,41
2025-01-19,F002,Lucy Phillepe,Nasik,76
2025-01-19,F003,Badlands,Nasik,24
2025-01-19,F004,Allen Dolly,Nasik,59
2025-01-19,F005,Bucchi,Nasik,108
2025-01-19,M001,Jhaomi,Nasik,12
2025-01-19,M002,Samson,Nasik,21
2025-01-19,M003,Mokia,Nasik,14
2025-01-19,M004,Hotorola,Nasik,4
2025-01-19,M005,2plus,Nasik,4
2025-01-19,B001,Harry putar,Nasik,45
2025-01-19,B002,4 states,Nasik,15
2025-01-19,B003,Shaktiman Returns,Nasik,24
2025-01-19,B004,Goli's Travel,Nasik,13
2025-01-19,B005,Story of Your Life,Nasik,48
2025-01-19,V001,Prince of Dholakpur,Nasik,1
2025-01-19,V002,Nario,Nasik,26
2025-01-19,V003,Pacman,Nasik,73
2025-01-19,V004,LTA Wise City,Nasik,66
2025-01-19,V005,HIFA 2023,Nasik,2
2025-01-19,S001,Abibas Football,Nasik,2
2025-01-19,S002,Rural Terrain Cycles,Nasik,9
2025-01-19,S003,Monex Badminton Rackets,Nasik,15
2025-01-19,S004,Yoga Mattress,Nasik,8
2025-01-19,S005,Rocky Gym Set,Nasik,4
2025-01-19,ME001,Pyllum Trimmers,Nasik,7
2025-01-19,ME002,Softcare Electric Toothbrush,Nasik,12
2025-01-19,ME003,Leg Messager,Nasik,7
2025-01-19,ME004,NoFat Weighing Scale,Nasik,19
2025-01-19,ME005,Screw Activity Watch,Nasik,12
2025-01-19,K001,SureIt Purifier,Nasik,11
2025-01-19,K002,Parrot Induction Stove,Nasik,17
2025-01-19,K003,Jalepenoware Tiffin,Nasik,11
2025-01-19,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,20
2025-01-19,K005,Mr.Clean Dishwasher,Nasik,24
2025-01-19,H001,Blessing Atta 10kg pack,Nasik,93
2025-01-19,H002,Amazing CornFlakes,Nasik,133
2025-01-19,H003,Tata Yellow Label,Nasik,49
2025-01-19,H004,Descafe Gold Blend coffee,Nasik,62
2025-01-19,H005,Handmade Basmati Rice,Nasik,136
2025-01-19,P001,Podigree Dog Food,Nasik,64
2025-01-19,P002,Matty Dog Bed,Nasik,52
2025-01-19,P003,Park Range Pet Shampoo,Nasik,16
2025-01-19,P004,Old Mint Pet Shampoos,Nasik,40
2025-01-19,P005,Reflective Dog RainCoat,Nasik,43
2025-01-19,G001,Crafting Chandlar,Nasik,6
2025-01-19,G002,Desi Kurti,Nasik,51
2025-01-19,G003,Family Cake and Card Combo,Nasik,42
2025-01-19,G004,Exact Flower Vase,Nasik,37
2025-01-19,G005,Friends Dinner Set,Nasik,8
2025-01-20,F001,Prateek England,Nasik,19
2025-01-20,F002,Lucy Phillepe,Nasik,58
2025-01-20,F003,Badlands,Nasik,29
2025-01-20,F004,Allen Dolly,Nasik,9
2025-01-20,F005,Bucchi,Nasik,65
2025-01-20,M001,Jhaomi,Nasik,12
2025-01-20,M002,Samson,Nasik,12
2025-01-20,M003,Mokia,Nasik,16
2025-01-20,M004,Hotorola,Nasik,2
2025-01-20,M005,2plus,Nasik,14
2025-01-20,B001,Harry putar,Nasik,28
2025-01-20,B002,4 states,Nasik,8
2025-01-20,B003,Shaktiman Returns,Nasik,25
2025-01-20,B004,Goli's Travel,Nasik,3
2025-01-20,B005,Story of Your Life,Nasik,25
2025-01-20,V001,Prince of Dholakpur,Nasik,102
2025-01-20,V002,Nario,Nasik,8
2025-01-20,V003,Pacman,Nasik,2
2025-01-20,V004,LTA Wise City,Nasik,10
2025-01-20,V005,HIFA 2023,Nasik,47
2025-01-20,S001,Abibas Football,Nasik,10
2025-01-20,S002,Rural Terrain Cycles,Nasik,1
2025-01-20,S003,Monex Badminton Rackets,Nasik,40
2025-01-20,S004,Yoga Mattress,Nasik,34
2025-01-20,S005,Rocky Gym Set,Nasik,3
2025-01-20,ME001,Pyllum Trimmers,Nasik,10
2025-01-20,ME002,Softcare Electric Toothbrush,Nasik,2
2025-01-20,ME003,Leg Messager,Nasik,15
2025-01-20,ME004,NoFat Weighing Scale,Nasik,7
2025-01-20,ME005,Screw Activity Watch,Nasik,6
2025-01-20,K001,SureIt Purifier,Nasik,12
2025-01-20,K002,Parrot Induction Stove,Nasik,29
2025-01-20,K003,Jalepenoware Tiffin,Nasik,13
2025-01-20,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,29
2025-01-20,K005,Mr.Clean Dishwasher,Nasik,4
2025-01-20,H001,Blessing Atta 10kg pack,Nasik,91
2025-01-20,H002,Amazing CornFlakes,Nasik,13
2025-01-20,H003,Tata Yellow Label,Nasik,69
2025-01-20,H004,Descafe Gold Blend coffee,Nasik,128
2025-01-20,H005,Handmade Basmati Rice,Nasik,8
2025-01-20,P001,Podigree Dog Food,Nasik,49
2025-01-20,P002,Matty Dog Bed,Nasik,72
2025-01-20,P003,Park Range Pet Shampoo,Nasik,56
2025-01-20,P004,Old Mint Pet Shampoos,Nasik,65
2025-01-20,P005,Reflective Dog RainCoat,Nasik,52
2025-01-20,G001,Crafting Chandlar,Nasik,28
2025-01-20,G002,Desi Kurti,Nasik,45
2025-01-20,G003,Family Cake and Card Combo,Nasik,49
2025-01-20,G004,Exact Flower Vase,Nasik,60
2025-01-20,G005,Friends Dinner Set,Nasik,5
2025-01-21,F001,Prateek England,Nasik,87
2025-01-21,F002,Lucy Phillepe,Nasik,10
2025-01-21,F003,Badlands,Nasik,28
2025-01-21,F004,Allen Dolly,Nasik,27
2025-01-21,F005,Bucchi,Nasik,81
2025-01-21,M001,Jhaomi,Nasik,4
2025-01-21,M002,Samson,Nasik,25
2025-01-21,M003,Mokia,Nasik,38
2025-01-21,M004,Hotorola,Nasik,0
2025-01-21,M005,2plus,Nasik,15
2025-01-21,B001,Harry putar,Nasik,7
2025-01-21,B002,4 states,Nasik,21
2025-01-21,B003,Shaktiman Returns,Nasik,1
2025-01-21,B004,Goli's Travel,Nasik,16
2025-01-21,B005,Story of Your Life,Nasik,30
2025-01-21,V001,Prince of Dholakpur,Nasik,1
2025-01-21,V002,Nario,Nasik,3
2025-01-21,V003,Pacman,Nasik,52
2025-01-21,V004,LTA Wise City,Nasik,8
2025-01-21,V005,HIFA 2023,Nasik,4
2025-01-21,S001,Abibas Football,Nasik,1
2025-01-21,S002,Rural Terrain Cycles,Nasik,33
2025-01-21,S003,Monex Badminton Rackets,Nasik,10
2025-01-21,S004,Yoga Mattress,Nasik,3
2025-01-21,S005,Rocky Gym Set,Nasik,8
2025-01-21,ME001,Pyllum Trimmers,Nasik,8
2025-01-21,ME002,Softcare Electric Toothbrush,Nasik,16
2025-01-21,ME003,Leg Messager,Nasik,6
2025-01-21,ME004,NoFat Weighing Scale,Nasik,16
2025-01-21,ME005,Screw Activity Watch,Nasik,12
2025-01-21,K001,SureIt Purifier,Nasik,21
2025-01-21,K002,Parrot Induction Stove,Nasik,15
2025-01-21,K003,Jalepenoware Tiffin,Nasik,16
2025-01-21,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,1
2025-01-21,K005,Mr.Clean Dishwasher,Nasik,30
2025-01-21,H001,Blessing Atta 10kg pack,Nasik,93
2025-01-21,H002,Amazing CornFlakes,Nasik,97
2025-01-21,H003,Tata Yellow Label,Nasik,110
2025-01-21,H004,Descafe Gold Blend coffee,Nasik,148
2025-01-21,H005,Handmade Basmati Rice,Nasik,107
