,Date,SKU,Product Name,City,Sales,Description,Category,Price
1733,2025-01-04,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,16,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
1734,2025-01-04,K005,Mr.Clean Dishwasher,Nasik,30,Mr.Clean Dishwasher,Kitchen ,16140
1735,2025-01-04,H001,Blessing Atta 10kg pack,Nasik,102,Blessing Atta 10kg pack,Household  ,459
1736,2025-01-04,H002,Amazing CornFlakes,Nasik,81,Amazing CornFlakes,Household  ,178
1737,2025-01-04,H003,Tata Yellow Label,Nasik,71,Tata Yellow Label,Household  ,677
1738,2025-01-04,H004,Descafe Gold Blend coffee,Nasik,100,Descafe Gold Blend coffee,Household  ,516
1739,2025-01-04,H005,Handmade Basmati Rice,Nasik,104,Handmade Basmati Rice,Household  ,664
1740,2025-01-04,P001,Podigree Dog Food,Nasik,9,Podigree Dog Food,Pet Supplies,1498
1741,2025-01-04,P002,Matty Dog Bed,Nasik,87,Matty Dog Bed,Pet Supplies,5950
1742,2025-01-04,P003,Park Range Pet Shampoo,Nasik,26,Park Range Pet Shampoo,Pet Supplies,1196
1743,2025-01-04,P004,Old Mint Pet Shampoos,Nasik,15,Old Mint Pet Shampoos,Pet Supplies,1140
1744,2025-01-04,P005,Reflective Dog RainCoat,Nasik,13,Reflective Dog RainCoat,Pet Supplies,2688
1745,2025-01-04,G001,Crafting Chandlar,Nasik,42,Crafting Chandlar ,Gifting,1376
1746,2025-01-04,G002,Desi Kurti,Nasik,15,Desi Kurti,Gifting,2070
1747,2025-01-04,G003,Family Cake and Card Combo,Nasik,33,Family Cake and Card Combo,Gifting,1180
1748,2025-01-04,G004,Exact Flower Vase,Nasik,16,Exact Flower Vase,Gifting,4520
1749,2025-01-04,G005,Friends Dinner Set,Nasik,3,Friends Dinner Set,Gifting,5590
1750,2025-01-05,F001,Prateek England,Nasik,60,Prateek England,Fashion ,1104
1751,2025-01-05,F002,Lucy Phillepe,Nasik,15,Lucy Phillepe,Fashion ,2485
1752,2025-01-05,F003,Badlands,Nasik,83,Badlands,Fashion ,1425
1753,2025-01-05,F004,Allen Dolly,Nasik,11,Allen Dolly,Fashion ,2640
1754,2025-01-05,F005,Bucchi,Nasik,3,Bucchi,Fashion ,11299
1755,2025-01-05,M001,Jhaomi,Nasik,35,Jhaomi,Mobiles,32400
1756,2025-01-05,M002,Samson,Nasik,15,Samson,Mobiles,20750
1757,2025-01-05,M003,Mokia,Nasik,20,Mokia,Mobiles,12600
1758,2025-01-05,M004,Hotorola,Nasik,24,Hotorola,Mobiles,55000
1759,2025-01-05,M005,2plus,Nasik,5,2plus,Mobiles,39760
1760,2025-01-05,B001,Harry putar,Nasik,42,Harry putar ,Books,2610
1761,2025-01-05,B002,4 states,Nasik,47,4 states ,Books,892
1762,2025-01-05,B003,Shaktiman Returns,Nasik,31,Shaktiman Returns,Books,262
1763,2025-01-05,B004,Goli's Travel,Nasik,2,Goli's Travel,Books,540
1764,2025-01-05,B005,Story of Your Life,Nasik,47,Story of Your Life,Books,940
1765,2025-01-05,V001,Prince of Dholakpur,Nasik,57,Prince of Dholakpur,Video Games ,1222
1766,2025-01-05,V002,Nario,Nasik,80,Nario,Video Games ,610
1767,2025-01-05,V003,Pacman,Nasik,45,Pacman,Video Games ,112
1768,2025-01-05,V004,LTA Wise City,Nasik,5,LTA Wise City,Video Games ,3000
1769,2025-01-05,V005,HIFA 2023,Nasik,10,HIFA 2023,Video Games ,2394
1770,2025-01-05,S001,Abibas Football,Nasik,25,Abibas Football ,Sports / Fitness,3150
1771,2025-01-05,S002,Rural Terrain Cycles,Nasik,9,Rural Terrain Cycles,Sports / Fitness,13559
1772,2025-01-05,S003,Monex Badminton Rackets,Nasik,37,Monex Badminton Rackets,Sports / Fitness,5400
1773,2025-01-05,S004,Yoga Mattress,Nasik,6,Yoga Mattress,Sports / Fitness,621
1774,2025-01-05,S005,Rocky Gym Set,Nasik,15,Rocky Gym Set,Sports / Fitness,14250
1775,2025-01-05,ME001,Pyllum Trimmers,Nasik,22,Pyllum Trimmers,Medicines/Healthcare,1740
1776,2025-01-05,ME002,Softcare Electric Toothbrush,Nasik,3,Softcare Electric Toothbrush,Medicines/Healthcare,1680
1777,2025-01-05,ME003,Leg Messager,Nasik,1,Leg Messager,Medicines/Healthcare,20900
1778,2025-01-05,ME004,NoFat Weighing Scale,Nasik,8,NoFat Weighing Scale,Medicines/Healthcare,747
1779,2025-01-05,ME005,Screw Activity Watch,Nasik,8,Screw Activity Watch,Medicines/Healthcare,1302
1780,2025-01-05,K001,SureIt Purifier,Nasik,11,SureIt Purifier,Kitchen ,4200
1781,2025-01-05,K002,Parrot Induction Stove,Nasik,18,Parrot Induction Stove,Kitchen ,2415
1782,2025-01-05,K003,Jalepenoware Tiffin,Nasik,26,Jalepenoware Tiffin,Kitchen ,424
1783,2025-01-05,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,32,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
1784,2025-01-05,K005,Mr.Clean Dishwasher,Nasik,23,Mr.Clean Dishwasher,Kitchen ,16140
1785,2025-01-05,H001,Blessing Atta 10kg pack,Nasik,28,Blessing Atta 10kg pack,Household  ,459
1786,2025-01-05,H002,Amazing CornFlakes,Nasik,127,Amazing CornFlakes,Household  ,178
1787,2025-01-05,H003,Tata Yellow Label,Nasik,69,Tata Yellow Label,Household  ,677
1788,2025-01-05,H004,Descafe Gold Blend coffee,Nasik,72,Descafe Gold Blend coffee,Household  ,516
1789,2025-01-05,H005,Handmade Basmati Rice,Nasik,114,Handmade Basmati Rice,Household  ,664
1790,2025-01-05,P001,Podigree Dog Food,Nasik,24,Podigree Dog Food,Pet Supplies,1498
1791,2025-01-05,P002,Matty Dog Bed,Nasik,23,Matty Dog Bed,Pet Supplies,5950
1792,2025-01-05,P003,Park Range Pet Shampoo,Nasik,4,Park Range Pet Shampoo,Pet Supplies,1196
1793,2025-01-05,P004,Old Mint Pet Shampoos,Nasik,84,Old Mint Pet Shampoos,Pet Supplies,1140
1794,2025-01-05,P005,Reflective Dog RainCoat,Nasik,44,Reflective Dog RainCoat,Pet Supplies,2688
1795,2025-01-05,G001,Crafting Chandlar,Nasik,43,Crafting Chandlar ,Gifting,1376
1796,2025-01-05,G002,Desi Kurti,Nasik,68,Desi Kurti,Gifting,2070
1797,2025-01-05,G003,Family Cake and Card Combo,Nasik,58,Family Cake and Card Combo,Gifting,1180
1798,2025-01-05,G004,Exact Flower Vase,Nasik,0,Exact Flower Vase,Gifting,4520
1799,2025-01-05,G005,Friends Dinner Set,Nasik,21,Friends Dinner Set,Gifting,5590
1800,2025-01-06,F001,Prateek England,Nasik,39,Prateek England,Fashion ,1104
1801,2025-01-06,F002,Lucy Phillepe,Nasik,20,Lucy Phillepe,Fashion ,2485
1802,2025-01-06,F003,Badlands,Nasik,16,Badlands,Fashion ,1425
1803,2025-01-06,F004,Allen Dolly,Nasik,58,Allen Dolly,Fashion ,2640
1804,2025-01-06,F005,Bucchi,Nasik,69,Bucchi,Fashion ,11299
1805,2025-01-06,M001,Jhaomi,Nasik,10,Jhaomi,Mobiles,32400
1806,2025-01-06,M002,Samson,Nasik,11,Samson,Mobiles,20750
1807,2025-01-06,M003,Mokia,Nasik,26,Mokia,Mobiles,12600
1808,2025-01-06,M004,Hotorola,Nasik,28,Hotorola,Mobiles,55000
1809,2025-01-06,M005,2plus,Nasik,7,2plus,Mobiles,39760
1810,2025-01-06,B001,Harry putar,Nasik,4,Harry putar ,Books,2610
1811,2025-01-06,B002,4 states,Nasik,20,4 states ,Books,892
1812,2025-01-06,B003,Shaktiman Returns,Nasik,36,Shaktiman Returns,Books,262
1813,2025-01-06,B004,Goli's Travel,Nasik,26,Goli's Travel,Books,540
1814,2025-01-06,B005,Story of Your Life,Nasik,65,Story of Your Life,Books,940
1815,2025-01-06,V001,Prince of Dholakpur,Nasik,9,Prince of Dholakpur,Video Games ,1222
1816,2025-01-06,V002,Nario,Nasik,88,Nario,Video Games ,610
1817,2025-01-06,V003,Pacman,Nasik,41,Pacman,Video Games ,112
1818,2025-01-06,V004,LTA Wise City,Nasik,25,LTA Wise City,Video Games ,3000
1819,2025-01-06,V005,HIFA 2023,Nasik,26,HIFA 2023,Video Games ,2394
1820,2025-01-06,S001,Abibas Football,Nasik,26,Abibas Football ,Sports / Fitness,3150
1821,2025-01-06,S002,Rural Terrain Cycles,Nasik,6,Rural Terrain Cycles,Sports / Fitness,13559
1822,2025-01-06,S003,Monex Badminton Rackets,Nasik,2,Monex Badminton Rackets,Sports / Fitness,5400
1823,2025-01-06,S004,Yoga Mattress,Nasik,23,Yoga Mattress,Sports / Fitness,621
1824,2025-01-06,S005,Rocky Gym Set,Nasik,4,Rocky Gym Set,Sports / Fitness,14250
1825,2025-01-06,ME001,Pyllum Trimmers,Nasik,12,Pyllum Trimmers,Medicines/Healthcare,1740
1826,2025-01-06,ME002,Softcare Electric Toothbrush,Nasik,7,Softcare Electric Toothbrush,Medicines/Healthcare,1680
1827,2025-01-06,ME003,Leg Messager,Nasik,2,Leg Messager,Medicines/Healthcare,20900
1828,2025-01-06,ME004,NoFat Weighing Scale,Nasik,17,NoFat Weighing Scale,Medicines/Healthcare,747
1829,2025-01-06,ME005,Screw Activity Watch,Nasik,26,Screw Activity Watch,Medicines/Healthcare,1302
1830,2025-01-06,K001,SureIt Purifier,Nasik,8,SureIt Purifier,Kitchen ,4200
1831,2025-01-06,K002,Parrot Induction Stove,Nasik,21,Parrot Induction Stove,Kitchen ,2415
1832,2025-01-06,K003,Jalepenoware Tiffin,Nasik,3,Jalepenoware Tiffin,Kitchen ,424
1833,2025-01-06,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,40,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
1834,2025-01-06,K005,Mr.Clean Dishwasher,Nasik,9,Mr.Clean Dishwasher,Kitchen ,16140
1835,2025-01-06,H001,Blessing Atta 10kg pack,Nasik,130,Blessing Atta 10kg pack,Household  ,459
1836,2025-01-06,H002,Amazing CornFlakes,Nasik,43,Amazing CornFlakes,Household  ,178
1837,2025-01-06,H003,Tata Yellow Label,Nasik,22,Tata Yellow Label,Household  ,677
1838,2025-01-06,H004,Descafe Gold Blend coffee,Nasik,95,Descafe Gold Blend coffee,Household  ,516
1839,2025-01-06,H005,Handmade Basmati Rice,Nasik,36,Handmade Basmati Rice,Household  ,664
1840,2025-01-06,P001,Podigree Dog Food,Nasik,9,Podigree Dog Food,Pet Supplies,1498
1841,2025-01-06,P002,Matty Dog Bed,Nasik,48,Matty Dog Bed,Pet Supplies,5950
1842,2025-01-06,P003,Park Range Pet Shampoo,Nasik,12,Park Range Pet Shampoo,Pet Supplies,1196
1843,2025-01-06,P004,Old Mint Pet Shampoos,Nasik,19,Old Mint Pet Shampoos,Pet Supplies,1140
1844,2025-01-06,P005,Reflective Dog RainCoat,Nasik,33,Reflective Dog RainCoat,Pet Supplies,2688
1845,2025-01-06,G001,Crafting Chandlar,Nasik,41,Crafting Chandlar ,Gifting,1376
1846,2025-01-06,G002,Desi Kurti,Nasik,26,Desi Kurti,Gifting,2070
1847,2025-01-06,G003,Family Cake and Card Combo,Nasik,22,Family Cake and Card Combo,Gifting,1180
1848,2025-01-06,G004,Exact Flower Vase,Nasik,53,Exact Flower Vase,Gifting,4520
1849,2025-01-06,G005,Friends Dinner Set,Nasik,50,Friends Dinner Set,Gifting,5590
1850,2025-01-07,F001,Prateek England,Nasik,47,Prateek England,Fashion ,1104
1851,2025-01-07,F002,Lucy Phillepe,Nasik,38,Lucy Phillepe,Fashion ,2485
1852,2025-01-07,F003,Badlands,Nasik,95,Badlands,Fashion ,1425
1853,2025-01-07,F004,Allen Dolly,Nasik,35,Allen Dolly,Fashion ,2640
1854,2025-01-07,F005,Bucchi,Nasik,21,Bucchi,Fashion ,11299
1855,2025-01-07,M001,Jhaomi,Nasik,11,Jhaomi,Mobiles,32400
1856,2025-01-07,M002,Samson,Nasik,2,Samson,Mobiles,20750
1857,2025-01-07,M003,Mokia,Nasik,8,Mokia,Mobiles,12600
1858,2025-01-07,M004,Hotorola,Nasik,6,Hotorola,Mobiles,55000
1859,2025-01-07,M005,2plus,Nasik,13,2plus,Mobiles,39760
1860,2025-01-07,B001,Harry putar,Nasik,15,Harry putar ,Books,2610
1861,2025-01-07,B002,4 states,Nasik,2,4 states ,Books,892
1862,2025-01-07,B003,Shaktiman Returns,Nasik,14,Shaktiman Returns,Books,262
1863,2025-01-07,B004,Goli's Travel,Nasik,26,Goli's Travel,Books,540
1864,2025-01-07,B005,Story of Your Life,Nasik,20,Story of Your Life,Books,940
1865,2025-01-07,V001,Prince of Dholakpur,Nasik,37,Prince of Dholakpur,Video Games ,1222
1866,2025-01-07,V002,Nario,Nasik,56,Nario,Video Games ,610
1867,2025-01-07,V003,Pacman,Nasik,109,Pacman,Video Games ,112
1868,2025-01-07,V004,LTA Wise City,Nasik,40,LTA Wise City,Video Games ,3000
1869,2025-01-07,V005,HIFA 2023,Nasik,1,HIFA 2023,Video Games ,2394
1870,2025-01-07,S001,Abibas Football,Nasik,15,Abibas Football ,Sports / Fitness,3150
1871,2025-01-07,S002,Rural Terrain Cycles,Nasik,1,Rural Terrain Cycles,Sports / Fitness,13559
1872,2025-01-07,S003,Monex Badminton Rackets,Nasik,22,Monex Badminton Rackets,Sports / Fitness,5400
1873,2025-01-07,S004,Yoga Mattress,Nasik,0,Yoga Mattress,Sports / Fitness,621
1874,2025-01-07,S005,Rocky Gym Set,Nasik,6,Rocky Gym Set,Sports / Fitness,14250
1875,2025-01-07,ME001,Pyllum Trimmers,Nasik,8,Pyllum Trimmers,Medicines/Healthcare,1740
1876,2025-01-07,ME002,Softcare Electric Toothbrush,Nasik,1,Softcare Electric Toothbrush,Medicines/Healthcare,1680
1877,2025-01-07,ME003,Leg Messager,Nasik,5,Leg Messager,Medicines/Healthcare,20900
1878,2025-01-07,ME004,NoFat Weighing Scale,Nasik,4,NoFat Weighing Scale,Medicines/Healthcare,747
1879,2025-01-07,ME005,Screw Activity Watch,Nasik,10,Screw Activity Watch,Medicines/Healthcare,1302
1880,2025-01-07,K001,SureIt Purifier,Nasik,24,SureIt Purifier,Kitchen ,4200
1881,2025-01-07,K002,Parrot Induction Stove,Nasik,29,Parrot Induction Stove,Kitchen ,2415
1882,2025-01-07,K003,Jalepenoware Tiffin,Nasik,33,Jalepenoware Tiffin,Kitchen ,424
1883,2025-01-07,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,38,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
1884,2025-01-07,K005,Mr.Clean Dishwasher,Nasik,28,Mr.Clean Dishwasher,Kitchen ,16140
1885,2025-01-07,H001,Blessing Atta 10kg pack,Nasik,35,Blessing Atta 10kg pack,Household  ,459
1886,2025-01-07,H002,Amazing CornFlakes,Nasik,44,Amazing CornFlakes,Household  ,178
1887,2025-01-07,H003,Tata Yellow Label,Nasik,108,Tata Yellow Label,Household  ,677
1888,2025-01-07,H004,Descafe Gold Blend coffee,Nasik,128,Descafe Gold Blend coffee,Household  ,516
1889,2025-01-07,H005,Handmade Basmati Rice,Nasik,65,Handmade Basmati Rice,Household  ,664
1890,2025-01-07,P001,Podigree Dog Food,Nasik,7,Podigree Dog Food,Pet Supplies,1498
1891,2025-01-07,P002,Matty Dog Bed,Nasik,16,Matty Dog Bed,Pet Supplies,5950
1892,2025-01-07,P003,Park Range Pet Shampoo,Nasik,42,Park Range Pet Shampoo,Pet Supplies,1196
1893,2025-01-07,P004,Old Mint Pet Shampoos,Nasik,17,Old Mint Pet Shampoos,Pet Supplies,1140
1894,2025-01-07,P005,Reflective Dog RainCoat,Nasik,57,Reflective Dog RainCoat,Pet Supplies,2688
1895,2025-01-07,G001,Crafting Chandlar,Nasik,23,Crafting Chandlar ,Gifting,1376
1896,2025-01-07,G002,Desi Kurti,Nasik,5,Desi Kurti,Gifting,2070
1897,2025-01-07,G003,Family Cake and Card Combo,Nasik,19,Family Cake and Card Combo,Gifting,1180
1898,2025-01-07,G004,Exact Flower Vase,Nasik,72,Exact Flower Vase,Gifting,4520
1899,2025-01-07,G005,Friends Dinner Set,Nasik,40,Friends Dinner Set,Gifting,5590
1900,2025-01-08,F001,Prateek England,Nasik,15,Prateek England,Fashion ,1104
1901,2025-01-08,F002,Lucy Phillepe,Nasik,82,Lucy Phillepe,Fashion ,2485
1902,2025-01-08,F003,Badlands,Nasik,36,Badlands,Fashion ,1425
1903,2025-01-08,F004,Allen Dolly,Nasik,83,Allen Dolly,Fashion ,2640
1904,2025-01-08,F005,Bucchi,Nasik,18,Bucchi,Fashion ,11299
1905,2025-01-08,M001,Jhaomi,Nasik,2,Jhaomi,Mobiles,32400
1906,2025-01-08,M002,Samson,Nasik,0,Samson,Mobiles,20750
1907,2025-01-08,M003,Mokia,Nasik,12,Mokia,Mobiles,12600
1908,2025-01-08,M004,Hotorola,Nasik,20,Hotorola,Mobiles,55000
1909,2025-01-08,M005,2plus,Nasik,30,2plus,Mobiles,39760
1910,2025-01-08,B001,Harry putar,Nasik,43,Harry putar ,Books,2610
1911,2025-01-08,B002,4 states,Nasik,8,4 states ,Books,892
1912,2025-01-08,B003,Shaktiman Returns,Nasik,29,Shaktiman Returns,Books,262
1913,2025-01-08,B004,Goli's Travel,Nasik,29,Goli's Travel,Books,540
1914,2025-01-08,B005,Story of Your Life,Nasik,55,Story of Your Life,Books,940
1915,2025-01-08,V001,Prince of Dholakpur,Nasik,10,Prince of Dholakpur,Video Games ,1222
1916,2025-01-08,V002,Nario,Nasik,10,Nario,Video Games ,610
1917,2025-01-08,V003,Pacman,Nasik,31,Pacman,Video Games ,112
1918,2025-01-08,V004,LTA Wise City,Nasik,35,LTA Wise City,Video Games ,3000
1919,2025-01-08,V005,HIFA 2023,Nasik,15,HIFA 2023,Video Games ,2394
1920,2025-01-08,S001,Abibas Football,Nasik,31,Abibas Football ,Sports / Fitness,3150
1921,2025-01-08,S002,Rural Terrain Cycles,Nasik,6,Rural Terrain Cycles,Sports / Fitness,13559
1922,2025-01-08,S003,Monex Badminton Rackets,Nasik,7,Monex Badminton Rackets,Sports / Fitness,5400
1923,2025-01-08,S004,Yoga Mattress,Nasik,7,Yoga Mattress,Sports / Fitness,621
1924,2025-01-08,S005,Rocky Gym Set,Nasik,4,Rocky Gym Set,Sports / Fitness,14250
1925,2025-01-08,ME001,Pyllum Trimmers,Nasik,14,Pyllum Trimmers,Medicines/Healthcare,1740
1926,2025-01-08,ME002,Softcare Electric Toothbrush,Nasik,3,Softcare Electric Toothbrush,Medicines/Healthcare,1680
1927,2025-01-08,ME003,Leg Messager,Nasik,9,Leg Messager,Medicines/Healthcare,20900
1928,2025-01-08,ME004,NoFat Weighing Scale,Nasik,13,NoFat Weighing Scale,Medicines/Healthcare,747
1929,2025-01-08,ME005,Screw Activity Watch,Nasik,18,Screw Activity Watch,Medicines/Healthcare,1302
1930,2025-01-08,K001,SureIt Purifier,Nasik,10,SureIt Purifier,Kitchen ,4200
1931,2025-01-08,K002,Parrot Induction Stove,Nasik,15,Parrot Induction Stove,Kitchen ,2415
1932,2025-01-08,K003,Jalepenoware Tiffin,Nasik,20,Jalepenoware Tiffin,Kitchen ,424
1933,2025-01-08,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,7,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
1934,2025-01-08,K005,Mr.Clean Dishwasher,Nasik,20,Mr.Clean Dishwasher,Kitchen ,16140
1935,2025-01-08,H001,Blessing Atta 10kg pack,Nasik,75,Blessing Atta 10kg pack,Household  ,459
1936,2025-01-08,H002,Amazing CornFlakes,Nasik,30,Amazing CornFlakes,Household  ,178
1937,2025-01-08,H003,Tata Yellow Label,Nasik,27,Tata Yellow Label,Household  ,677
1938,2025-01-08,H004,Descafe Gold Blend coffee,Nasik,114,Descafe Gold Blend coffee,Household  ,516
1939,2025-01-08,H005,Handmade Basmati Rice,Nasik,92,Handmade Basmati Rice,Household  ,664
1940,2025-01-08,P001,Podigree Dog Food,Nasik,45,Podigree Dog Food,Pet Supplies,1498
1941,2025-01-08,P002,Matty Dog Bed,Nasik,64,Matty Dog Bed,Pet Supplies,5950
1942,2025-01-08,P003,Park Range Pet Shampoo,Nasik,8,Park Range Pet Shampoo,Pet Supplies,1196
1943,2025-01-08,P004,Old Mint Pet Shampoos,Nasik,43,Old Mint Pet Shampoos,Pet Supplies,1140
1944,2025-01-08,P005,Reflective Dog RainCoat,Nasik,2,Reflective Dog RainCoat,Pet Supplies,2688
1945,2025-01-08,G001,Crafting Chandlar,Nasik,32,Crafting Chandlar ,Gifting,1376
1946,2025-01-08,G002,Desi Kurti,Nasik,24,Desi Kurti,Gifting,2070
1947,2025-01-08,G003,Family Cake and Card Combo,Nasik,18,Family Cake and Card Combo,Gifting,1180
1948,2025-01-08,G004,Exact Flower Vase,Nasik,42,Exact Flower Vase,Gifting,4520
1949,2025-01-08,G005,Friends Dinner Set,Nasik,18,Friends Dinner Set,Gifting,5590
1950,2025-01-09,F001,Prateek England,Nasik,73,Prateek England,Fashion ,1104
1951,2025-01-09,F002,Lucy Phillepe,Nasik,51,Lucy Phillepe,Fashion ,2485
1952,2025-01-09,F003,Badlands,Nasik,59,Badlands,Fashion ,1425
1953,2025-01-09,F004,Allen Dolly,Nasik,77,Allen Dolly,Fashion ,2640
1954,2025-01-09,F005,Bucchi,Nasik,18,Bucchi,Fashion ,11299
1955,2025-01-09,M001,Jhaomi,Nasik,14,Jhaomi,Mobiles,32400
1956,2025-01-09,M002,Samson,Nasik,18,Samson,Mobiles,20750
1957,2025-01-09,M003,Mokia,Nasik,3,Mokia,Mobiles,12600
1958,2025-01-09,M004,Hotorola,Nasik,3,Hotorola,Mobiles,55000
1959,2025-01-09,M005,2plus,Nasik,8,2plus,Mobiles,39760
1960,2025-01-09,B001,Harry putar,Nasik,29,Harry putar ,Books,2610
1961,2025-01-09,B002,4 states,Nasik,22,4 states ,Books,892
1962,2025-01-09,B003,Shaktiman Returns,Nasik,22,Shaktiman Returns,Books,262
1963,2025-01-09,B004,Goli's Travel,Nasik,24,Goli's Travel,Books,540
1964,2025-01-09,B005,Story of Your Life,Nasik,40,Story of Your Life,Books,940
1965,2025-01-09,V001,Prince of Dholakpur,Nasik,38,Prince of Dholakpur,Video Games ,1222
1966,2025-01-09,V002,Nario,Nasik,17,Nario,Video Games ,610
1967,2025-01-09,V003,Pacman,Nasik,59,Pacman,Video Games ,112
1968,2025-01-09,V004,LTA Wise City,Nasik,22,LTA Wise City,Video Games ,3000
1969,2025-01-09,V005,HIFA 2023,Nasik,24,HIFA 2023,Video Games ,2394
1970,2025-01-09,S001,Abibas Football,Nasik,13,Abibas Football ,Sports / Fitness,3150
1971,2025-01-09,S002,Rural Terrain Cycles,Nasik,3,Rural Terrain Cycles,Sports / Fitness,13559
1972,2025-01-09,S003,Monex Badminton Rackets,Nasik,0,Monex Badminton Rackets,Sports / Fitness,5400
1973,2025-01-09,S004,Yoga Mattress,Nasik,11,Yoga Mattress,Sports / Fitness,621
1974,2025-01-09,S005,Rocky Gym Set,Nasik,18,Rocky Gym Set,Sports / Fitness,14250
1975,2025-01-09,ME001,Pyllum Trimmers,Nasik,12,Pyllum Trimmers,Medicines/Healthcare,1740
1976,2025-01-09,ME002,Softcare Electric Toothbrush,Nasik,6,Softcare Electric Toothbrush,Medicines/Healthcare,1680
1977,2025-01-09,ME003,Leg Messager,Nasik,10,Leg Messager,Medicines/Healthcare,20900
1978,2025-01-09,ME004,NoFat Weighing Scale,Nasik,7,NoFat Weighing Scale,Medicines/Healthcare,747
1979,2025-01-09,ME005,Screw Activity Watch,Nasik,14,Screw Activity Watch,Medicines/Healthcare,1302
1980,2025-01-09,K001,SureIt Purifier,Nasik,7,SureIt Purifier,Kitchen ,4200
1981,2025-01-09,K002,Parrot Induction Stove,Nasik,10,Parrot Induction Stove,Kitchen ,2415
1982,2025-01-09,K003,Jalepenoware Tiffin,Nasik,24,Jalepenoware Tiffin,Kitchen ,424
1983,2025-01-09,K004,Yamaka Rex 5000W Mixer Grinder,Nasik,7,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
1984,2025-01-09,K005,Mr.Clean Dishwasher,Nasik,4,Mr.Clean Dishwasher,Kitchen ,16140
1985,2025-01-09,H001,Blessing Atta 10kg pack,Nasik,104,Blessing Atta 10kg pack,Household  ,459
1986,2025-01-09,H002,Amazing CornFlakes,Nasik,45,Amazing CornFlakes,Household  ,178
1987,2025-01-09,H003,Tata Yellow Label,Nasik,32,Tata Yellow Label,Household  ,677
1988,2025-01-09,H004,Descafe Gold Blend coffee,Nasik,5,Descafe Gold Blend coffee,Household  ,516
1989,2025-01-09,H005,Handmade Basmati Rice,Nasik,108,Handmade Basmati Rice,Household  ,664
1990,2025-01-09,P001,Podigree Dog Food,Nasik,74,Podigree Dog Food,Pet Supplies,1498
1991,2025-01-09,P002,Matty Dog Bed,Nasik,0,Matty Dog Bed,Pet Supplies,5950
1992,2025-01-09,P003,Park Range Pet Shampoo,Nasik,13,Park Range Pet Shampoo,Pet Supplies,1196
1993,2025-01-09,P004,Old Mint Pet Shampoos,Nasik,58,Old Mint Pet Shampoos,Pet Supplies,1140
1994,2025-01-09,P005,Reflective Dog RainCoat,Nasik,1,Reflective Dog RainCoat,Pet Supplies,2688
1995,2025-01-09,G001,Crafting Chandlar,Nasik,72,Crafting Chandlar ,Gifting,1376
1996,2025-01-09,G002,Desi Kurti,Nasik,13,Desi Kurti,Gifting,2070
1997,2025-01-09,G003,Family Cake and Card Combo,Nasik,46,Family Cake and Card Combo,Gifting,1180
1998,2025-01-09,G004,Exact Flower Vase,Nasik,12,Exact Flower Vase,Gifting,4520
1999,2025-01-09,G005,Friends Dinner Set,Nasik,38,Friends Dinner Set,Gifting,5590
2000,2025-01-10,F001,Prateek England,Nasik,6,Prateek England,Fashion ,1104
2001,2025-01-10,F002,Lucy Phillepe,Nasik,8,Lucy Phillepe,Fashion ,2485
2002,2025-01-10,F003,Badlands,Nasik,33,Badlands,Fashion ,1425
2003,2025-01-10,F004,Allen Dolly,Nasik,34,Allen Dolly,Fashion ,2640
2004,2025-01-10,F005,Bucchi,Nasik,65,Bucchi,Fashion ,11299
2005,2025-01-10,M001,Jhaomi,Nasik,11,Jhaomi,Mobiles,32400
2006,2025-01-10,M002,Samson,Nasik,1,Samson,Mobiles,20750
2007,2025-01-10,M003,Mokia,Nasik,0,Mokia,Mobiles,12600
2008,2025-01-10,M004,Hotorola,Nasik,26,Hotorola,Mobiles,55000
2009,2025-01-10,M005,2plus,Nasik,16,2plus,Mobiles,39760
2010,2025-01-10,B001,Harry putar,Nasik,23,Harry putar ,Books,2610
2011,2025-01-10,B002,4 states,Nasik,33,4 states ,Books,892
2012,2025-01-10,B003,Shaktiman Returns,Nasik,34,Shaktiman Returns,Books,262
2013,2025-01-10,B004,Goli's Travel,Nasik,13,Goli's Travel,Books,540
