SKU,City,Date,Units
G003,Nasik,2025-01-18,46
G004,Nasik,2025-01-18,47
G005,Nasik,2025-01-18,35
F001,Nasik,2025-01-19,56
F002,Nasik,2025-01-19,56
F003,Nasik,2025-01-19,51
F004,Nasik,2025-01-19,44
F005,Nasik,2025-01-19,58
M001,Nasik,2025-01-19,18
M002,Nasik,2025-01-19,20
M003,Nasik,2025-01-19,17
M004,Nasik,2025-01-19,27
M005,Nasik,2025-01-19,25
B001,Nasik,2025-01-19,36
B002,Nasik,2025-01-19,37
B003,Nasik,2025-01-19,29
B004,Nasik,2025-01-19,24
B005,Nasik,2025-01-19,38
V001,Nasik,2025-01-19,50
V002,Nasik,2025-01-19,62
V003,Nasik,2025-01-19,65
V004,Nasik,2025-01-19,63
V005,Nasik,2025-01-19,33
S001,Nasik,2025-01-19,21
S002,Nasik,2025-01-19,20
S003,Nasik,2025-01-19,23
S004,Nasik,2025-01-19,18
S005,Nasik,2025-01-19,20
ME001,Nasik,2025-01-19,20
ME002,Nasik,2025-01-19,21
ME003,Nasik,2025-01-19,20
ME004,Nasik,2025-01-19,21
ME005,Nasik,2025-01-19,22
K001,Nasik,2025-01-19,22
K002,Nasik,2025-01-19,24
K003,Nasik,2025-01-19,23
K004,Nasik,2025-01-19,18
K005,Nasik,2025-01-19,27
H001,Nasik,2025-01-19,71
H002,Nasik,2025-01-19,84
H003,Nasik,2025-01-19,96
H004,Nasik,2025-01-19,93
H005,Nasik,2025-01-19,87
P001,Nasik,2025-01-19,41
P002,Nasik,2025-01-19,51
P003,Nasik,2025-01-19,36
P004,Nasik,2025-01-19,49
P005,Nasik,2025-01-19,58
G001,Nasik,2025-01-19,39
G002,Nasik,2025-01-19,33
G003,Nasik,2025-01-19,46
G004,Nasik,2025-01-19,43
G005,Nasik,2025-01-19,37
F001,Nasik,2025-01-20,51
F002,Nasik,2025-01-20,57
F003,Nasik,2025-01-20,47
F004,Nasik,2025-01-20,59
F005,Nasik,2025-01-20,53
M001,Nasik,2025-01-20,25
M002,Nasik,2025-01-20,21
M003,Nasik,2025-01-20,23
M004,Nasik,2025-01-20,20
M005,Nasik,2025-01-20,19
B001,Nasik,2025-01-20,30
B002,Nasik,2025-01-20,23
B003,Nasik,2025-01-20,21
B004,Nasik,2025-01-20,31
B005,Nasik,2025-01-20,47
V001,Nasik,2025-01-20,46
V002,Nasik,2025-01-20,41
V003,Nasik,2025-01-20,39
V004,Nasik,2025-01-20,37
V005,Nasik,2025-01-20,35
S001,Nasik,2025-01-20,26
S002,Nasik,2025-01-20,25
S003,Nasik,2025-01-20,20
S004,Nasik,2025-01-20,17
S005,Nasik,2025-01-20,28
ME001,Nasik,2025-01-20,18
ME002,Nasik,2025-01-20,20
ME003,Nasik,2025-01-20,16
ME004,Nasik,2025-01-20,21
ME005,Nasik,2025-01-20,21
K001,Nasik,2025-01-20,23
K002,Nasik,2025-01-20,20
K003,Nasik,2025-01-20,17
K004,Nasik,2025-01-20,23
K005,Nasik,2025-01-20,29
H001,Nasik,2025-01-20,70
H002,Nasik,2025-01-20,88
H003,Nasik,2025-01-20,85
H004,Nasik,2025-01-20,87
H005,Nasik,2025-01-20,82
P001,Nasik,2025-01-20,50
P002,Nasik,2025-01-20,36
P003,Nasik,2025-01-20,51
P004,Nasik,2025-01-20,56
P005,Nasik,2025-01-20,55
G001,Nasik,2025-01-20,50
G002,Nasik,2025-01-20,33
G003,Nasik,2025-01-20,41
G004,Nasik,2025-01-20,42
G005,Nasik,2025-01-20,34
F001,Nasik,2025-01-21,45
F002,Nasik,2025-01-21,50
F003,Nasik,2025-01-21,54
F004,Nasik,2025-01-21,50
F005,Nasik,2025-01-21,51
M001,Nasik,2025-01-21,25
M002,Nasik,2025-01-21,21
M003,Nasik,2025-01-21,23
M004,Nasik,2025-01-21,19
M005,Nasik,2025-01-21,24
B001,Nasik,2025-01-21,31
B002,Nasik,2025-01-21,23
B003,Nasik,2025-01-21,24
B004,Nasik,2025-01-21,34
B005,Nasik,2025-01-21,44
V001,Nasik,2025-01-21,43
V002,Nasik,2025-01-21,49
V003,Nasik,2025-01-21,36
V004,Nasik,2025-01-21,43
V005,Nasik,2025-01-21,42
S001,Nasik,2025-01-21,20
S002,Nasik,2025-01-21,23
S003,Nasik,2025-01-21,27
S004,Nasik,2025-01-21,23
S005,Nasik,2025-01-21,25
ME001,Nasik,2025-01-21,20
ME002,Nasik,2025-01-21,20
ME003,Nasik,2025-01-21,24
ME004,Nasik,2025-01-21,29
ME005,Nasik,2025-01-21,23
K001,Nasik,2025-01-21,24
K002,Nasik,2025-01-21,24
K003,Nasik,2025-01-21,23
K004,Nasik,2025-01-21,19
K005,Nasik,2025-01-21,27
H001,Nasik,2025-01-21,68
H002,Nasik,2025-01-21,86
H003,Nasik,2025-01-21,87
H004,Nasik,2025-01-21,92
H005,Nasik,2025-01-21,83
P001,Nasik,2025-01-21,53
P002,Nasik,2025-01-21,39
P003,Nasik,2025-01-21,52
P004,Nasik,2025-01-21,46
P005,Nasik,2025-01-21,54
G001,Nasik,2025-01-21,60
G002,Nasik,2025-01-21,35
G003,Nasik,2025-01-21,40
G004,Nasik,2025-01-21,43
G005,Nasik,2025-01-21,42
F001,Nasik,2025-01-22,55
F002,Nasik,2025-01-22,41
F003,Nasik,2025-01-22,58
F004,Nasik,2025-01-22,56
F005,Nasik,2025-01-22,44
M001,Nasik,2025-01-22,28
M002,Nasik,2025-01-22,19
M003,Nasik,2025-01-22,19
M004,Nasik,2025-01-22,27
M005,Nasik,2025-01-22,18
B001,Nasik,2025-01-22,23
B002,Nasik,2025-01-22,30
B003,Nasik,2025-01-22,32
B004,Nasik,2025-01-22,30
B005,Nasik,2025-01-22,46
V001,Nasik,2025-01-22,37
V002,Nasik,2025-01-22,43
V003,Nasik,2025-01-22,48
V004,Nasik,2025-01-22,40
V005,Nasik,2025-01-22,35
S001,Nasik,2025-01-22,30
S002,Nasik,2025-01-22,20
S003,Nasik,2025-01-22,26
S004,Nasik,2025-01-22,22
S005,Nasik,2025-01-22,26
ME001,Nasik,2025-01-22,17
ME002,Nasik,2025-01-22,21
ME003,Nasik,2025-01-22,19
ME004,Nasik,2025-01-22,18
ME005,Nasik,2025-01-22,18
K001,Nasik,2025-01-22,22
K002,Nasik,2025-01-22,21
K003,Nasik,2025-01-22,25
K004,Nasik,2025-01-22,23
K005,Nasik,2025-01-22,27
H001,Nasik,2025-01-22,67
H002,Nasik,2025-01-22,86
H003,Nasik,2025-01-22,88
H004,Nasik,2025-01-22,81
H005,Nasik,2025-01-22,81
P001,Nasik,2025-01-22,50
P002,Nasik,2025-01-22,48
P003,Nasik,2025-01-22,48
P004,Nasik,2025-01-22,52
P005,Nasik,2025-01-22,54
G001,Nasik,2025-01-22,42
G002,Nasik,2025-01-22,45
G003,Nasik,2025-01-22,45
G004,Nasik,2025-01-22,43
G005,Nasik,2025-01-22,43
F001,Nasik,2025-01-23,49
F002,Nasik,2025-01-23,57
F003,Nasik,2025-01-23,53
F004,Nasik,2025-01-23,55
F005,Nasik,2025-01-23,59
M001,Nasik,2025-01-23,28
M002,Nasik,2025-01-23,17
M003,Nasik,2025-01-23,23
M004,Nasik,2025-01-23,17
M005,Nasik,2025-01-23,16
B001,Nasik,2025-01-23,28
B002,Nasik,2025-01-23,31
B003,Nasik,2025-01-23,33
B004,Nasik,2025-01-23,32
B005,Nasik,2025-01-23,42
V001,Nasik,2025-01-23,50
V002,Nasik,2025-01-23,33
V003,Nasik,2025-01-23,37
V004,Nasik,2025-01-23,42
V005,Nasik,2025-01-23,34
S001,Nasik,2025-01-23,29
S002,Nasik,2025-01-23,21
S003,Nasik,2025-01-23,24
S004,Nasik,2025-01-23,24
S005,Nasik,2025-01-23,23
ME001,Nasik,2025-01-23,25
ME002,Nasik,2025-01-23,22
ME003,Nasik,2025-01-23,19
ME004,Nasik,2025-01-23,19
ME005,Nasik,2025-01-23,26
K001,Nasik,2025-01-23,18
K002,Nasik,2025-01-23,28
K003,Nasik,2025-01-23,27
K004,Nasik,2025-01-23,16
K005,Nasik,2025-01-23,31
H001,Nasik,2025-01-23,80
H002,Nasik,2025-01-23,98
H003,Nasik,2025-01-23,84
H004,Nasik,2025-01-23,78
H005,Nasik,2025-01-23,80
P001,Nasik,2025-01-23,42
P002,Nasik,2025-01-23,37
P003,Nasik,2025-01-23,41
P004,Nasik,2025-01-23,56
P005,Nasik,2025-01-23,36
G001,Nasik,2025-01-23,60
G002,Nasik,2025-01-23,32
G003,Nasik,2025-01-23,42
G004,Nasik,2025-01-23,42
G005,Nasik,2025-01-23,41
F001,Nasik,2025-01-24,47
F002,Nasik,2025-01-24,46
F003,Nasik,2025-01-24,45
F004,Nasik,2025-01-24,51
F005,Nasik,2025-01-24,45
M001,Nasik,2025-01-24,18
M002,Nasik,2025-01-24,16
M003,Nasik,2025-01-24,25
M004,Nasik,2025-01-24,18
M005,Nasik,2025-01-24,24
B001,Nasik,2025-01-24,30
B002,Nasik,2025-01-24,32
B003,Nasik,2025-01-24,35
B004,Nasik,2025-01-24,27
B005,Nasik,2025-01-24,36
V001,Nasik,2025-01-24,48
V002,Nasik,2025-01-24,38
V003,Nasik,2025-01-24,37
V004,Nasik,2025-01-24,35
V005,Nasik,2025-01-24,36
S001,Nasik,2025-01-24,25
S002,Nasik,2025-01-24,29
S003,Nasik,2025-01-24,25
S004,Nasik,2025-01-24,23
S005,Nasik,2025-01-24,16
ME001,Nasik,2025-01-24,23
ME002,Nasik,2025-01-24,16
ME003,Nasik,2025-01-24,17
ME004,Nasik,2025-01-24,24
ME005,Nasik,2025-01-24,18
K001,Nasik,2025-01-24,19
K002,Nasik,2025-01-24,23
K003,Nasik,2025-01-24,28
K004,Nasik,2025-01-24,17
K005,Nasik,2025-01-24,30
H001,Nasik,2025-01-24,71
H002,Nasik,2025-01-24,97
H003,Nasik,2025-01-24,89
H004,Nasik,2025-01-24,91
H005,Nasik,2025-01-24,85
P001,Nasik,2025-01-24,44
P002,Nasik,2025-01-24,41
P003,Nasik,2025-01-24,48
P004,Nasik,2025-01-24,41
P005,Nasik,2025-01-24,41
G001,Nasik,2025-01-24,53
G002,Nasik,2025-01-24,40
G003,Nasik,2025-01-24,38
G004,Nasik,2025-01-24,35
G005,Nasik,2025-01-24,43
F001,Nasik,2025-01-25,59
F002,Nasik,2025-01-25,47
F003,Nasik,2025-01-25,46
F004,Nasik,2025-01-25,51
F005,Nasik,2025-01-25,52
M001,Nasik,2025-01-25,29
M002,Nasik,2025-01-25,18
M003,Nasik,2025-01-25,26
M004,Nasik,2025-01-25,23
M005,Nasik,2025-01-25,20
B001,Nasik,2025-01-25,25
B002,Nasik,2025-01-25,28
B003,Nasik,2025-01-25,38
B004,Nasik,2025-01-25,30
B005,Nasik,2025-01-25,38
V001,Nasik,2025-01-25,45
V002,Nasik,2025-01-25,39
V003,Nasik,2025-01-25,40
V004,Nasik,2025-01-25,39
V005,Nasik,2025-01-25,46
S001,Nasik,2025-01-25,24
S002,Nasik,2025-01-25,24
S003,Nasik,2025-01-25,22
S004,Nasik,2025-01-25,23
S005,Nasik,2025-01-25,28
ME001,Nasik,2025-01-25,27
ME002,Nasik,2025-01-25,20
ME003,Nasik,2025-01-25,26
ME004,Nasik,2025-01-25,28
ME005,Nasik,2025-01-25,21
K001,Nasik,2025-01-25,21
K002,Nasik,2025-01-25,23
K003,Nasik,2025-01-25,22
K004,Nasik,2025-01-25,20
K005,Nasik,2025-01-25,27
H001,Nasik,2025-01-25,73
H002,Nasik,2025-01-25,81
H003,Nasik,2025-01-25,91
H004,Nasik,2025-01-25,91
H005,Nasik,2025-01-25,86
P001,Nasik,2025-01-25,43
P002,Nasik,2025-01-25,57
P003,Nasik,2025-01-25,42
P004,Nasik,2025-01-25,50
P005,Nasik,2025-01-25,50
G001,Nasik,2025-01-25,53
G002,Nasik,2025-01-25,32
G003,Nasik,2025-01-25,35
G004,Nasik,2025-01-25,34
G005,Nasik,2025-01-25,33
F001,Nasik,2025-01-26,52
F002,Nasik,2025-01-26,52
F003,Nasik,2025-01-26,57
F004,Nasik,2025-01-26,42
F005,Nasik,2025-01-26,51
M001,Nasik,2025-01-26,28
M002,Nasik,2025-01-26,19
M003,Nasik,2025-01-26,19
M004,Nasik,2025-01-26,24
M005,Nasik,2025-01-26,23
B001,Nasik,2025-01-26,24
B002,Nasik,2025-01-26,23
B003,Nasik,2025-01-26,25
B004,Nasik,2025-01-26,35
B005,Nasik,2025-01-26,40
V001,Nasik,2025-01-26,36
V002,Nasik,2025-01-26,37
V003,Nasik,2025-01-26,47
V004,Nasik,2025-01-26,38
V005,Nasik,2025-01-26,40
S001,Nasik,2025-01-26,26
S002,Nasik,2025-01-26,21
S003,Nasik,2025-01-26,21
S004,Nasik,2025-01-26,23
S005,Nasik,2025-01-26,20
ME001,Nasik,2025-01-26,17
ME002,Nasik,2025-01-26,24
ME003,Nasik,2025-01-26,19
ME004,Nasik,2025-01-26,18
ME005,Nasik,2025-01-26,29
K001,Nasik,2025-01-26,19
K002,Nasik,2025-01-26,23
K003,Nasik,2025-01-26,23
K004,Nasik,2025-01-26,24
K005,Nasik,2025-01-26,32
H001,Nasik,2025-01-26,67
H002,Nasik,2025-01-26,80
H003,Nasik,2025-01-26,94
H004,Nasik,2025-01-26,95
H005,Nasik,2025-01-26,94
P001,Nasik,2025-01-26,56
P002,Nasik,2025-01-26,51
P003,Nasik,2025-01-26,52
P004,Nasik,2025-01-26,53
P005,Nasik,2025-01-26,48
G001,Nasik,2025-01-26,39
G002,Nasik,2025-01-26,46
G003,Nasik,2025-01-26,47
G004,Nasik,2025-01-26,39
G005,Nasik,2025-01-26,34
F001,Nasik,2025-01-27,58
F002,Nasik,2025-01-27,54
F003,Nasik,2025-01-27,44
F004,Nasik,2025-01-27,52
F005,Nasik,2025-01-27,45
M001,Nasik,2025-01-27,18
M002,Nasik,2025-01-27,28
M003,Nasik,2025-01-27,20
M004,Nasik,2025-01-27,26
M005,Nasik,2025-01-27,18
B001,Nasik,2025-01-27,25
B002,Nasik,2025-01-27,36
B003,Nasik,2025-01-27,26
B004,Nasik,2025-01-27,33
B005,Nasik,2025-01-27,46
V001,Nasik,2025-01-27,35
V002,Nasik,2025-01-27,35
V003,Nasik,2025-01-27,37
V004,Nasik,2025-01-27,44
V005,Nasik,2025-01-27,46
S001,Nasik,2025-01-27,19
S002,Nasik,2025-01-27,18
S003,Nasik,2025-01-27,27
S004,Nasik,2025-01-27,24
S005,Nasik,2025-01-27,24
ME001,Nasik,2025-01-27,19
ME002,Nasik,2025-01-27,23
ME003,Nasik,2025-01-27,21
ME004,Nasik,2025-01-27,24
ME005,Nasik,2025-01-27,21
K001,Nasik,2025-01-27,20
K002,Nasik,2025-01-27,19
K003,Nasik,2025-01-27,26
K004,Nasik,2025-01-27,21
K005,Nasik,2025-01-27,28
H001,Nasik,2025-01-27,69
H002,Nasik,2025-01-27,84
H003,Nasik,2025-01-27,92
H004,Nasik,2025-01-27,92
H005,Nasik,2025-01-27,91
P001,Nasik,2025-01-27,54
P002,Nasik,2025-01-27,58
P003,Nasik,2025-01-27,48
P004,Nasik,2025-01-27,57
P005,Nasik,2025-01-27,57
G001,Nasik,2025-01-27,47
G002,Nasik,2025-01-27,42
G003,Nasik,2025-01-27,44
G004,Nasik,2025-01-27,33
G005,Nasik,2025-01-27,48
F001,Nasik,2025-01-28,52
F002,Nasik,2025-01-28,54
F003,Nasik,2025-01-28,44
F004,Nasik,2025-01-28,48
F005,Nasik,2025-01-28,53
M001,Nasik,2025-01-28,21
M002,Nasik,2025-01-28,18
M003,Nasik,2025-01-28,19
M004,Nasik,2025-01-28,20
M005,Nasik,2025-01-28,20
B001,Nasik,2025-01-28,37
B002,Nasik,2025-01-28,36
B003,Nasik,2025-01-28,34
B004,Nasik,2025-01-28,23
B005,Nasik,2025-01-28,40
V001,Nasik,2025-01-28,46
V002,Nasik,2025-01-28,39
V003,Nasik,2025-01-28,41
V004,Nasik,2025-01-28,37
V005,Nasik,2025-01-28,44
S001,Nasik,2025-01-28,23
S002,Nasik,2025-01-28,20
S003,Nasik,2025-01-28,25
S004,Nasik,2025-01-28,24
S005,Nasik,2025-01-28,25
ME001,Nasik,2025-01-28,28
ME002,Nasik,2025-01-28,18
ME003,Nasik,2025-01-28,27
ME004,Nasik,2025-01-28,20
ME005,Nasik,2025-01-28,25
K001,Nasik,2025-01-28,18
K002,Nasik,2025-01-28,24
K003,Nasik,2025-01-28,19
K004,Nasik,2025-01-28,21
K005,Nasik,2025-01-28,23
H001,Nasik,2025-01-28,72
H002,Nasik,2025-01-28,76
H003,Nasik,2025-01-28,87
H004,Nasik,2025-01-28,89
H005,Nasik,2025-01-28,79
P001,Nasik,2025-01-28,45
P002,Nasik,2025-01-28,54
P003,Nasik,2025-01-28,54
P004,Nasik,2025-01-28,40
P005,Nasik,2025-01-28,54
G001,Nasik,2025-01-28,45
G002,Nasik,2025-01-28,38
G003,Nasik,2025-01-28,47
G004,Nasik,2025-01-28,36
G005,Nasik,2025-01-28,45
F001,Nasik,2025-01-29,52
F002,Nasik,2025-01-29,53
F003,Nasik,2025-01-29,52
F004,Nasik,2025-01-29,49
F005,Nasik,2025-01-29,48
M001,Nasik,2025-01-29,19
M002,Nasik,2025-01-29,27
M003,Nasik,2025-01-29,23
M004,Nasik,2025-01-29,23
M005,Nasik,2025-01-29,17
B001,Nasik,2025-01-29,26
B002,Nasik,2025-01-29,38
B003,Nasik,2025-01-29,40
B004,Nasik,2025-01-29,32
B005,Nasik,2025-01-29,45
V001,Nasik,2025-01-29,50
V002,Nasik,2025-01-29,37
V003,Nasik,2025-01-29,45
V004,Nasik,2025-01-29,40
V005,Nasik,2025-01-29,42
S001,Nasik,2025-01-29,17
S002,Nasik,2025-01-29,19
S003,Nasik,2025-01-29,20
S004,Nasik,2025-01-29,27
S005,Nasik,2025-01-29,26
ME001,Nasik,2025-01-29,22
ME002,Nasik,2025-01-29,24
ME003,Nasik,2025-01-29,28
ME004,Nasik,2025-01-29,25
ME005,Nasik,2025-01-29,19
K001,Nasik,2025-01-29,22
K002,Nasik,2025-01-29,23
K003,Nasik,2025-01-29,19
K004,Nasik,2025-01-29,25
K005,Nasik,2025-01-29,26
H001,Nasik,2025-01-29,70
H002,Nasik,2025-01-29,84
H003,Nasik,2025-01-29,87
H004,Nasik,2025-01-29,84
H005,Nasik,2025-01-29,93
P001,Nasik,2025-01-29,55
P002,Nasik,2025-01-29,48
P003,Nasik,2025-01-29,49
P004,Nasik,2025-01-29,56
P005,Nasik,2025-01-29,51
G001,Nasik,2025-01-29,55
G002,Nasik,2025-01-29,44
G003,Nasik,2025-01-29,43
G004,Nasik,2025-01-29,35
G005,Nasik,2025-01-29,43
F001,Nasik,2025-01-30,54
F002,Nasik,2025-01-30,51
F003,Nasik,2025-01-30,41
F004,Nasik,2025-01-30,51
F005,Nasik,2025-01-30,41
M001,Nasik,2025-01-30,21
M002,Nasik,2025-01-30,21
M003,Nasik,2025-01-30,20
M004,Nasik,2025-01-30,19
M005,Nasik,2025-01-30,19
B001,Nasik,2025-01-30,26
B002,Nasik,2025-01-30,31
B003,Nasik,2025-01-30,30
B004,Nasik,2025-01-30,28
B005,Nasik,2025-01-30,41
V001,Nasik,2025-01-30,42
V002,Nasik,2025-01-30,51
V003,Nasik,2025-01-30,44
V004,Nasik,2025-01-30,47
V005,Nasik,2025-01-30,40
S001,Nasik,2025-01-30,26
S002,Nasik,2025-01-30,21
S003,Nasik,2025-01-30,19
S004,Nasik,2025-01-30,24
S005,Nasik,2025-01-30,22
ME001,Nasik,2025-01-30,28
ME002,Nasik,2025-01-30,18
ME003,Nasik,2025-01-30,21
ME004,Nasik,2025-01-30,18
ME005,Nasik,2025-01-30,17
K001,Nasik,2025-01-30,19
K002,Nasik,2025-01-30,25
K003,Nasik,2025-01-30,18
K004,Nasik,2025-01-30,16
K005,Nasik,2025-01-30,28
H001,Nasik,2025-01-30,71
H002,Nasik,2025-01-30,80
H003,Nasik,2025-01-30,95
H004,Nasik,2025-01-30,82
H005,Nasik,2025-01-30,90
P001,Nasik,2025-01-30,57
P002,Nasik,2025-01-30,46
P003,Nasik,2025-01-30,43
P004,Nasik,2025-01-30,53
P005,Nasik,2025-01-30,52
G001,Nasik,2025-01-30,48
G002,Nasik,2025-01-30,38
G003,Nasik,2025-01-30,41
G004,Nasik,2025-01-30,38
G005,Nasik,2025-01-30,43
F001,Nasik,2025-01-31,55
F002,Nasik,2025-01-31,52
F003,Nasik,2025-01-31,51
F004,Nasik,2025-01-31,48
F005,Nasik,2025-01-31,45
M001,Nasik,2025-01-31,19
M002,Nasik,2025-01-31,25
M003,Nasik,2025-01-31,22
M004,Nasik,2025-01-31,23
M005,Nasik,2025-01-31,18
B001,Nasik,2025-01-31,26
B002,Nasik,2025-01-31,37
B003,Nasik,2025-01-31,38
B004,Nasik,2025-01-31,32
B005,Nasik,2025-01-31,47
V001,Nasik,2025-01-31,46
V002,Nasik,2025-01-31,37
V003,Nasik,2025-01-31,43
V004,Nasik,2025-01-31,40
V005,Nasik,2025-01-31,42
S001,Nasik,2025-01-31,19
S002,Nasik,2025-01-31,19
S003,Nasik,2025-01-31,22
S004,Nasik,2025-01-31,28
S005,Nasik,2025-01-31,28
ME001,Nasik,2025-01-31,25
ME002,Nasik,2025-01-31,23
ME003,Nasik,2025-01-31,24
ME004,Nasik,2025-01-31,25
ME005,Nasik,2025-01-31,20
K001,Nasik,2025-01-31,26
K002,Nasik,2025-01-31,24
K003,Nasik,2025-01-31,22
K004,Nasik,2025-01-31,23
K005,Nasik,2025-01-31,30
H001,Nasik,2025-01-31,73
H002,Nasik,2025-01-31,81
H003,Nasik,2025-01-31,89
H004,Nasik,2025-01-31,84
H005,Nasik,2025-01-31,97
P001,Nasik,2025-01-31,58
P002,Nasik,2025-01-31,47
P003,Nasik,2025-01-31,52
P004,Nasik,2025-01-31,53
P005,Nasik,2025-01-31,52
G001,Nasik,2025-01-31,57
G002,Nasik,2025-01-31,44
G003,Nasik,2025-01-31,45
G004,Nasik,2025-01-31,32
G005,Nasik,2025-01-31,39
